id,imdb_id,original_language,original_title,popularity,vote_average
44308,tt0120793,en,A Price Above Rubies,2.783205,5.9
124821,tt0119049,en,Eden,0.555276,6
32456,tt0124179,en,Two Girls and a Guy,4.967667,5.4
93350,tt0119560,en,No Looking Back,0.77403,5.8
62695,tt0120219,en,Storefront Hitchcock,0.036965,7
32144,tt0120108,en,The Proposition,2.57622,5.8
17127,tt0120772,en,The Object of My Affection,6.715856,5.6
40688,tt0120645,en,Meet the Deedles,7.336354,4.1
17133,tt0119305,en,Homegrown,1.840984,5.5
19848,tt0119905,en,The Players Club,5.519679,6.2
17644,tt0120598,en,Barney's Great Adventure,1.197711,2.9
1774,tt0124295,en,The Big One,2.238505,6.2
30265,tt0118851,en,Chinese Box,1.543766,5.8
2157,tt0120738,en,Lost in Space,12.000579,5
70581,tt0119272,en,Heaven's Burning,0.467352,5.1
8838,tt0120749,en,Mercury Rising,6.644644,6
29193,tt0120176,en,The Spanish Prisoner,4.305735,7.1
795,tt0120632,en,City of Angels,8.228219,6.5
16980,tt0120728,en,The Last Days of Disco,8.666763,6.8
27472,tt0120773,en,The Odd Couple II,2.196028,6.1
47881,tt0120765,en,My Giant,6.422711,5.1
9469,tt0124718,en,He Got Game,13.06943,6.7
12488,tt0119196,en,The Gingerbread Man,7.883472,5.7
98499,tt0118229,en,Illtown,0.141163,5
81367,tt0120213,en,Slappy and the Stinkers,0.920655,5.6
267,tt0118819,es,Carne trémula,6.715019,7.2
16148,tt0120906,en,Zero Effect,3.621052,6
21252,tt0119792,en,Nil by Mouth,3.035339,7.1
73135,tt0117443,en,Ratchet,0.001223,0
9449,tt0118755,en,The Borrowers,14.924667,5.8
6264,tt0119947,en,Prince Valiant,1.74053,4.7
90414,tt0130019,fr,"I Love You, Don't Touch Me!",0.090048,6
188870,tt0119508,en,Leather Jacket Love Story,0.488656,9
215373,tt0118727,en,Love Walked In,0.376985,6
78149,tt0118577,en,"An Alan Smithee Film: Burn, Hollywood, Burn",1.453096,3
15513,tt0120723,en,Kissing a Fool,9.275956,5.9
31220,tt0120725,en,Krippendorf's Tribe,3.177318,4.3
13907,tt0138563,en,Kurt & Courtney,1.362407,5.9
29825,tt0119987,en,The Real Blonde,2.520458,5.5
10622,tt0117786,cn,一個好人,6.183021,6.2
30020,tt0120265,fa,طعم گيلاس,7.894941,7.1
17139,tt0119448,nl,Karakter,1.221677,7.7
34582,tt0118785,nb,Budbringeren,0.336763,5.7
10216,tt0120841,en,Species II,13.495247,4.5
9771,tt0120742,en,Major League: Back to the Minors,8.207548,4.3
24560,tt0120838,en,Sour Grapes,1.684341,5.9
76330,tt0141986,en,Wild Man Blues,0.312753,6.2
9448,tt0120609,en,The Big Hit,5.975082,6.1
38618,tt0120856,en,Tarzan and the Lost City,0.740462,3.3
18316,tt0120610,en,Black Dog,4.4467,5.2
78373,tt0118925,en,"Dancer, Texas Pop. 81",0.567444,10
77514,tt0119952,en,Priyatel Pokoynika,0.117304,5
49474,tt0113184,en,Go Now,0.153884,0
4415,tt0119683,en,Les Misérables,12.238488,7.1
39467,tt0120211,en,Still Breathing,1.161851,5.2
55561,tt0118866,en,Clockwatchers,1.885671,5.6
8656,tt0120647,en,Deep Impact,11.644633,5.9
209345,tt0145048,en,Little Men,0.004228,0
58680,tt0120531,en,Woo,2.326115,5.5
35161,tt0125128,en,The Hanging Garden,0.437883,5.7
35796,tt0119506,en,Lawn Dogs,4.255263,7.3
18937,tt0120800,en,Quest for Camelot,13.02535,6.9
929,tt0120685,en,Godzilla,11.295121,5.3
9452,tt0118798,en,Bulworth,3.385342,6.3
1878,tt0120669,en,Fear and Loathing in Las Vegas,9.220346,7.2
9844,tt0120777,en,The Opposite of Sex,14.734622,5.9
40505,tt0131436,en,I Got the Hook Up,0.993716,5.4
14342,tt0119053,en,Almost Heroes,8.92689,5.5
9715,tt0119313,en,Hope Floats,6.54478,5.8
26610,tt0119375,no,Insomnia,3.722295,6.6
20064,tt0119547,en,Little Boy Blue,1.40335,7.4
40961,tt0120401,fr,The Ugly,0.774609,5.9
1965,tt0120787,en,A Perfect Murder,9.430812,6.3
312,tt0116692,de,Jenseits der Stille,1.923957,6.5
6068,tt0120828,en,Six Days Seven Nights,18.324219,5.6
15037,tt0127723,en,Can't Hardly Wait,6.426937,6.1
50043,tt0118894,en,Cousin Bette,1.304145,5.9
37636,tt0139362,en,High Art,7.601439,6.3
17044,tt0119494,en,The Land Girls,1.514441,7
60951,tt0125980,en,Passion in the Desert,0.396851,5.8
21334,tt0118849,fa,بچه‌های آسمان,7.523517,7.8
416437,tt0150290,en,Dear Jesse,0.001354,0
32284,tt0116141,en,Dream for an Insomniac,5.540427,6.1
51955,tt0126938,en,Hav Plenty,0.017501,0
37410,tt0122529,en,Henry Fool,1.786768,6.9
47481,tt0143614,en,Marie Baie des Anges,0.171616,4
53765,tt0119717,en,Mr. Jealousy,0.728872,6.1
10674,tt0120762,en,Mulan,21.180857,7.6
136134,tt0140508,en,Resurrection Man,0.543985,7
846,tt0120902,en,The X Files,12.311615,6.6
12655,tt0126344,en,I Went Down,0.559621,6.5
3050,tt0118998,en,Doctor Dolittle,9.439079,5.4
1389,tt0120780,en,Out of Sight,7.349812,6.5
11020,tt0073540,en,Picnic at Hanging Rock,6.811264,7.1
20862,tt0120321,en,Smoke Signals,2.270828,6.7
108548,tt0120443,pt,Viagem ao Princípio do Mundo,1.536254,6
9464,tt0118789,en,Buffalo '66,9.167761,7.2
95,tt0120591,en,Armageddon,13.235112,6.5
944,tt0122151,en,Lethal Weapon 4,14.470551,6.3
35680,tt0123987,en,Madeline,2.847458,5.1
11551,tt0122718,en,Small Soldiers,10.03936,6.2
473,tt0138704,en,Pi,10.621362,7.1
102304,tt0140688,en,Whatever,0.291914,8.3
544,tt0129387,en,There's Something About Mary,11.688958,6.5
10513,tt0052077,en,Plan 9 from Outer Space,8.084953,4.4
28966,tt0018578,en,Wings,8.545698,7
65203,tt0019729,en,The Broadway Melody,0.758012,5
143,tt0020629,en,All Quiet on the Western Front,15.235056,7.5
42861,tt0021746,en,Cimarron,1.133556,5.1
33680,tt0022958,en,Grand Hotel,11.118844,6.5
56164,tt0023876,en,Cavalcade,1.196324,4.6
12311,tt0026752,en,Mutiny on the Bounty,7.135215,7.1
43277,tt0027698,en,The Great Ziegfeld,0.715129,6.2
43278,tt0029146,en,The Life of Emile Zola,1.142535,6.6
34106,tt0030993,en,You Can't Take It With You,4.370592,7.2
43266,tt0033729,en,How Green Was My Valley,9.058578,6.9
27367,tt0035093,en,Mrs. Miniver,3.306745,6.7
17661,tt0036872,en,Going My Way,5.682778,6.9
28580,tt0037884,en,The Lost Weekend,8.731331,7.4
887,tt0036868,en,The Best Years of Our Lives,6.069343,7.6
33667,tt0039416,en,Gentleman's Agreement,6.857318,6.8
23383,tt0040416,en,Hamlet,3.188067,7.1
25430,tt0041113,en,All the King's Men,3.975372,6.3
27191,tt0044672,en,The Greatest Show on Earth,4.011363,6.6
11426,tt0045793,en,From Here to Eternity,5.358582,7.2
654,tt0047296,en,On the Waterfront,18.211093,8
15919,tt0048356,en,Marty,11.589081,7.2
1725,tt0055614,en,West Side Story,8.389903,7
5769,tt0057590,en,Tom Jones,3.315827,6.1
874,tt0060665,en,A Man for All Seasons,6.997888,7.5
10633,tt0061811,en,In the Heat of the Night,9.059617,7.5
17917,tt0063385,en,Oliver!,8.630078,7
3116,tt0064665,en,Midnight Cowboy,10.579988,7.4
1051,tt0067116,en,The French Connection,6.694959,7.4
1366,tt0075148,en,Rocky,14.774066,7.5
12102,tt0079417,en,Kramer vs. Kramer,9.741644,7.4
16619,tt0081283,en,Ordinary People,8.934661,7.4
9443,tt0082158,en,Chariots of Fire,6.877698,6.9
11050,tt0086425,en,Terms of Endearment,8.785209,6.9
606,tt0089755,en,Out of Africa,14.004074,7
746,tt0093389,en,The Last Emperor,11.076971,7.4
380,tt0095953,en,Rain Man,11.267467,7.6
403,tt0097239,en,Driving Miss Daisy,10.703677,7
11485,tt0065063,en,Take the Money and Run,9.15948,7
466,tt0067309,en,Klute,9.328822,6.5
13820,tt0087995,en,Repo Man,6.357559,6.7
15389,tt0100142,en,Metropolitan,1.68399,7
13597,tt0091369,en,Labyrinth,13.009688,7.1
2108,tt0088847,en,The Breakfast Club,12.627678,7.8
10014,tt0089686,en,A Nightmare on Elm Street Part 2: Freddy's Revenge,8.668146,5.7
10072,tt0093629,en,A Nightmare on Elm Street 3: Dream Warriors,10.035081,6.5
10131,tt0095742,en,A Nightmare on Elm Street 4: The Dream Master,8.120317,5.8
10160,tt0097981,en,A Nightmare on Elm Street 5: The Dream Child,7.534739,5.5
11284,tt0101917,en,Freddy's Dead: The Final Nightmare,11.560358,5.1
4488,tt0080761,en,Friday the 13th,12.146747,6.4
9725,tt0082418,en,Friday the 13th Part 2,8.710824,6
9728,tt0083972,en,Friday the 13th Part III,7.99229,5.7
9730,tt0087298,en,Friday the 13th: The Final Chapter,10.175913,5.9
9731,tt0089173,en,Friday the 13th: A New Beginning,9.094477,5.1
10225,tt0091080,en,Friday the 13th Part VI: Jason Lives,8.122042,5.7
10281,tt0095179,en,Friday the 13th Part VII: The New Blood,7.909022,5.3
10283,tt0097388,en,Friday the 13th Part VIII: Jason Takes Manhattan,7.743144,4.8
948,tt0077651,en,Halloween,13.672759,7.4
11281,tt0082495,en,Halloween II,13.501144,6.4
10676,tt0085636,en,Halloween III: Season of the Witch,6.066618,5
11357,tt0095271,en,Halloween 4: The Return of Michael Myers,6.199806,5.9
11361,tt0097474,en,Halloween 5: The Revenge of Michael Myers,6.585405,5.3
36599,tt0081383,en,Prom Night,3.65867,6
39929,tt0093176,en,Hello Mary Lou: Prom Night II,5.383766,6
41828,tt0098136,en,Prom Night III: The Last Kiss,1.506989,5.1
41769,tt0105179,en,Prom Night IV: Deliver Us from Evil,2.190786,4.4
10585,tt0094862,en,Child's Play,19.827546,6.3
11186,tt0099253,en,Child's Play 2,14.310479,5.8
11187,tt0103956,en,Child's Play 3,24.515462,5.5
609,tt0084516,en,Poltergeist,11.776326,7.1
11133,tt0091778,en,Poltergeist II: The Other Side,6.701138,5.8
10306,tt0095889,en,Poltergeist III,7.977693,4.6
9552,tt0070047,en,The Exorcist,12.137595,7.5
11586,tt0076009,en,Exorcist II: The Heretic,8.266984,4.5
11587,tt0099528,en,The Exorcist III,5.861032,6.1
941,tt0093409,en,Lethal Weapon,13.183804,7
942,tt0097733,en,Lethal Weapon 2,12.834276,6.7
943,tt0104714,en,Lethal Weapon 3,10.786007,6.4
927,tt0087363,en,Gremlins,11.333125,6.9
928,tt0099700,en,Gremlins 2: The New Batch,14.383185,6.3
9340,tt0089218,en,The Goonies,14.280703,7.4
9342,tt0120746,en,The Mask of Zorro,11.348096,6.3
38509,tt0119910,en,Polish Wedding,4.387797,5.4
60033,tt0117898,en,"This World, Then the Fireworks",0.02329,0
12101,tt0070723,en,Soylent Green,7.630456,6.8
19,tt0017136,de,Metropolis,14.487867,8
165,tt0096874,en,Back to the Future Part II,13.689855,7.4
196,tt0099088,en,Back to the Future Part III,13.043999,7.1
551,tt0069113,en,The Poseidon Adventure,10.341849,7.3
16084,tt0076054,en,Freaky Friday,8.977922,6.3
17984,tt0054594,en,The Absent-Minded Professor,3.708247,6.7
22328,tt0078790,en,The Apple Dumpling Gang Rides Again,1.036492,6.3
32611,tt0054649,en,Babes in Toyland,1.365451,5.8
3170,tt0034492,en,Bambi,13.698132,6.8
346,tt0047478,ja,七人の侍,15.01777,8.2
859,tt0094947,en,Dangerous Liaisons,11.46781,7.1
841,tt0087182,en,Dune,9.261189,6.5
11051,tt0095497,en,The Last Temptation of Christ,11.370288,7
242,tt0099674,en,The Godfather: Part III,17.185349,7.1
1411,tt0102757,en,The Rapture,8.319631,6.4
9769,tt0119558,en,Lolita,10.618141,7
9424,tt0134619,en,Disturbing Behavior,11.054751,5.5
9835,tt0120741,en,Jane Austen's Mafia!,6.046893,5.4
857,tt0120815,en,Saving Private Ryan,21.758054,7.9
17539,tt0137386,en,Billy's Hollywood Screen Kiss,3.993327,5.2
44322,tt0119007,zh,东宫西宫,1.108362,8.3
22777,tt0066728,en,The Million Dollar Duck,0.808654,5.7
20173,tt0066811,en,The Barefoot Executive,0.914294,5.2
10957,tt0088814,en,The Black Cauldron,9.806685,6.5
9570,tt0078869,en,The Black Hole,7.499388,6.1
16249,tt0062737,en,Blackbeard's Ghost,2.895685,6.9
13962,tt0109287,en,Blank Check,12.960346,5.1
14612,tt0075807,en,Candleshoe,2.69658,7
19378,tt0077305,en,The Cat from Outer Space,2.889806,5.6
65157,tt0097053,en,Cheetah,0.011574,5.9
29228,tt0065566,en,The Computer Wore Tennis Shoes,4.044429,5.8
19379,tt0082199,en,Condorman,3.327697,5.6
11164,tt0109520,en,D2: The Mighty Ducks,11.117131,5.8
18887,tt0052722,en,Darby O'Gill and the Little People,3.276605,6.7
40866,tt0082263,en,The Devil and Max Devlin,0.537292,6.3
24736,tt0106868,en,A Far Off Place,9.040158,6.3
10122,tt0091059,en,Flight of the Navigator,5.526865,6.9
24816,tt0061715,en,The Gnome-Mobile,1.479408,5.8
9994,tt0091149,en,The Great Mouse Detective,11.183924,6.9
25445,tt0061749,en,The Happiest Millionaire,3.395277,5.8
12129,tt0080861,en,Herbie Goes Bananas,3.13734,5.3
14140,tt0076137,en,Herbie Goes To Monte Carlo,4.705091,5.9
10439,tt0107120,en,Hocus Pocus,10.390708,6.5
11158,tt0104437,en,Honey I Blew Up the Kid,12.337898,4.8
9354,tt0097523,en,"Honey, I Shrunk the Kids",12.358786,6.1
28736,tt0077698,en,Hot Lead & Cold Feet,1.366163,5.7
34774,tt0056095,en,In Search of the Castaways,2.679615,6.2
37969,tt0057180,en,The Incredible Journey,1.791587,6.3
9631,tt0120768,en,The Negotiator,7.65502,6.8
9820,tt0120783,en,The Parent Trap,7.768828,6.8
14013,tt0131857,en,BASEketball,10.107454,5.9
36606,tt0119165,en,Full Tilt Boogie,11.009822,7
96196,tt0120687,en,The Governess,0.666802,6.8
98505,tt0124115,fr,Le septième ciel,0.431005,4.7
1779,tt0098213,en,Roger & Me,4.877009,7.4
10849,tt0089853,en,The Purple Rose of Cairo,6.133697,7.3
678,tt0039689,en,Out of the Past,5.34379,7.6
907,tt0059113,en,Doctor Zhivago,8.489499,7.4
5961,tt0083922,sv,Fanny och Alexander,5.472431,7.3
47908,tt0090203,en,The Trip to Bountiful,1.210627,7.3
42121,tt0086423,en,Tender Mercies,1.160488,6.1
2887,tt0106273,en,And the Band Played On,2.643288,5.8
11974,tt0096734,en,The 'Burbs,7.889227,6.6
20348,tt0089126,en,Fandango,11.350645,6.6
26648,tt0071910,en,Il portiere di notte,4.266305,6.6
11911,tt0082736,de,Mephisto,5.663598,7.1
793,tt0090756,en,Blue Velvet,7.882247,7.7
35144,tt0089385,en,The Journey of Natty Gann,1.29288,6.4
9325,tt0061852,en,The Jungle Book,22.845448,7.1
43037,tt0053994,en,Kidnapped,2.532177,6.4
10340,tt0048280,en,Lady and the Tramp,12.994387,6.9
10144,tt0097757,en,The Little Mermaid,17.496832,7.2
10414,tt0104868,en,The Mighty Ducks,6.113646,6.4
10437,tt0104940,en,The Muppet Christmas Carol,14.630571,7.2
15300,tt0104990,en,Newsies,4.095602,6.2
12230,tt0055254,en,One Hundred and One Dalmatians,15.727519,6.8
13380,tt0089731,en,One Magic Christmas,11.890036,5.7
10693,tt0046183,en,Peter Pan,16.861533,7
11335,tt0081353,en,Popeye,9.126162,5.3
11135,tt0100477,en,The Rescuers Down Under,1.562471,6.6
11319,tt0076618,en,The Rescuers,11.32442,6.7
14822,tt0078158,en,Return from Witch Mountain,3.936986,5.6
15969,tt0107952,en,The Return of Jafar,12.099799,5.7
13155,tt0089908,en,Return to Oz,6.523262,6.6
10249,tt0102803,en,The Rocketeer,10.536644,6.3
15943,tt0075200,en,The Shaggy D.A.,1.48253,5.4
10882,tt0053285,en,Sleeping Beauty,14.276169,6.8
24808,tt0086336,en,Something Wicked This Way Comes,3.985819,6.6
19762,tt0057518,en,Son of Flubber,2.545544,6.7
13850,tt0038969,en,Song of the South,4.045635,6.9
2619,tt0088161,en,Splash,8.441602,6.1
65158,tt0111271,en,Squanto: A Warrior's Tale,1.935006,6.1
53565,tt0019422,en,Steamboat Willie,3.394625,7.4
41841,tt0111359,en,Tall Tale,1.283015,6.6
27332,tt0084783,en,Tex,5.540117,5.9
97,tt0084827,en,Tron,16.574021,6.6
10419,tt0108265,en,Swing Kids,4.379054,6.7
11675,tt0120694,en,Halloween: H20,8.619068,5.7
2107,tt0102250,en,L.A. Story,7.775188,6.4
6471,tt0079367,en,The Jerk,5.873021,7
9442,tt0083798,en,Dead Men Don't Wear Plaid,5.515136,6.5
11591,tt0085894,en,The Man with Two Brains,12.157229,6.2
13697,tt0101969,en,Grand Canyon,4.422985,6.8
19158,tt0099697,en,Graveyard Shift,4.668541,4.5
227,tt0086066,en,The Outsiders,6.435926,6.9
87,tt0087469,en,Indiana Jones and the Temple of Doom,15.802306,7.1
123,tt0077869,en,The Lord of the Rings,7.914795,6.1
9314,tt0087803,en,Nineteen Eighty-Four,11.513066,6.8
11336,tt0085407,en,The Dead Zone,11.194448,6.9
9980,tt0091499,en,Maximum Overdrive,6.614078,5.5
10657,tt0107665,en,Needful Things,10.560238,5.9
10489,tt0085382,en,Cujo,7.065626,5.7
10823,tt0087050,en,Children of the Corn,11.84696,5.6
11497,tt0096787,en,All Dogs Go to Heaven,7.068389,6.3
2907,tt0101272,en,The Addams Family,12.962525,6.7
9454,tt0120631,en,EverAfter,13.309701,6.8
8688,tt0120832,en,Snake Eyes,11.604533,5.8
118452,tt0128214,en,"First Love, Last Rites",0.546143,3
16155,tt0120813,en,Safe Men,3.383704,6.3
48894,tt0120056,en,Die Salzmänner von Tibet,0.113565,6.5
23954,tt0080388,en,Atlantic City,3.835188,6.7
12761,tt0077711,sv,Höstsonaten,4.850503,7.8
396,tt0061184,en,Who's Afraid of Virginia Woolf?,5.564294,7.8
14367,tt0092513,en,Adventures in Babysitting,7.230508,6.6
11814,tt0090305,en,Weird Science,11.104542,6.4
16081,tt0061584,en,Doctor Dolittle,3.896319,6
18331,tt0057372,en,The Nutty Professor,6.36551,6.6
15171,tt0070016,en,Charlotte's Web,7.574372,6.2
11837,tt0078480,en,Watership Down,5.602126,7.3
11704,tt0084649,en,The Secret of NIMH,10.812275,7.5
11639,tt0083791,en,The Dark Crystal,13.524001,7.3
4978,tt0090633,en,An American Tail,11.928545,6.6
10380,tt0101329,en,An American Tail: Fievel Goes West,8.800701,6.2
11976,tt0089469,en,Legend,10.932786,6.2
15144,tt0088128,en,Sixteen Candles,6.683723,6.9
11522,tt0091790,en,Pretty in Pink,8.568378,6.6
11557,tt0090060,en,St. Elmo's Fire,9.116245,6
13853,tt0090848,en,The Clan of the Cave Bear,10.750748,4.7
11415,tt0091223,en,House,13.208902,5.8
37530,tt0093220,en,House II: The Second Story,13.416334,5
8393,tt0080801,en,The Gods Must Be Crazy,10.973482,7.1
11937,tt0097443,en,The Gods Must Be Crazy II,4.993561,6.5
21661,tt0140796,en,Air Bud: Golden Receiver,3.576604,4.6
9320,tt0118661,en,The Avengers,9.562953,4.4
33644,tt0120703,en,How Stella Got Her Groove Back,3.645263,6
14662,tt0120831,en,Slums of Beverly Hills,5.913162,6.5
125124,tt0133413,it,Il testimone dello sposo,0.114411,0
115872,tt0129923,en,La femme de chambre du Titanic,0.406397,5.3
39930,tt0116516,en,"Henry II, Portrait of a Serial Killer",1.597247,5.8
10692,tt0099763,en,Henry: Portrait of a Serial Killer,10.072668,6.8
805,tt0063522,en,Rosemary's Baby,11.504558,7.5
34584,tt0088323,en,The Neverending Story,14.225919,7
34636,tt0100240,en,The Neverending Story II: The Next Chapter,6.658994,5.5
2182,tt0080391,en,Attack of the Killer Tomatoes!,3.625313,4.7
28070,tt0094077,en,Surf Nazis Must Die,1.788913,3.5
77469,tt0119517,en,Your Friends & Neighbors,1.564774,5.9
10278,tt0124595,en,Return to Paradise,4.831458,6.5
36647,tt0120611,en,Blade,15.043454,6.5
17915,tt0120576,en,Dance with Me,7.894516,5.6
14557,tt0118301,en,Dead Man on Campus,9.183343,5.6
9417,tt0120901,en,Wrongfully Accused,9.852635,5.7
41469,tt0119778,en,Next Stop Wonderland,0.798015,6
19381,tt0120692,en,Strike!,1.983933,6.4
34637,tt0095709,en,The Navigator: A Medieval Odyssey,1.478701,6.3
4011,tt0094721,en,Beetlejuice,10.627364,7.1
161795,tt0119033,en,Déjà Vu,0.438882,8
1580,tt0040746,en,Rope,7.248676,7.8
5854,tt0074512,en,Family Plot,4.845776,6.7
573,tt0068611,en,Frenzy,5.316387,7.2
2370,tt0065112,en,Topaz,5.757907,6.1
5780,tt0061107,en,Torn Curtain,6.243248,6.4
506,tt0058329,en,Marnie,6.409094,7.2
22527,tt0051207,en,The Wrong Man,8.56081,6.9
574,tt0049470,en,The Man Who Knew Too Much,12.547763,7.3
11219,tt0048750,en,The Trouble with Harry,6.486117,6.9
30159,tt0045897,en,I Confess,10.424982,7
845,tt0044079,en,Strangers on a Train,15.41773,7.6
1978,tt0042994,en,Stage Fright,4.329397,6.8
3682,tt0120577,en,54,8.736869,5.5
51942,tt0119346,en,I Married a Strange Person!,0.817002,7.5
46702,tt0123324,en,Why Do Fools Fall In Love,0.897413,6.4
54795,tt0119453,en,Keep the Aspidistra Flying,0.691061,6.3
46748,tt0139564,fr,Regarde la Mer,0.892546,7.4
847,tt0096446,en,Willow,9.918312,6.9
117,tt0094226,en,The Untouchables,11.062203,7.6
14577,tt0120654,en,Dirty Work,7.061315,6.5
37498,tt0120724,en,Knock Off,5.213714,4.7
38621,tt0119125,en,Firelight,5.57396,7
59138,tt0139468,en,Modulations,0.100482,8.5
28047,tt0119892,en,Phoenix,1.643899,5.2
4175,tt0042004,en,Under Capricorn,2.972892,6.1
31667,tt0039694,en,The Paradine Case,3.983539,6.3
13321,tt0037017,en,Lifeboat,7.773354,7.3
21734,tt0036342,en,Shadow of a Doubt,8.007141,7.5
31997,tt0035279,en,Saboteur,4.911826,6.8
24197,tt0033922,en,Mr. & Mrs. Smith,2.761605,5.7
11462,tt0034248,en,Suspicion,5.660476,7.1
31995,tt0031505,en,Jamaica Inn,3.876608,5.6
940,tt0030341,en,The Lady Vanishes,6.078088,7.5
2762,tt0029811,en,Young and Innocent,3.824884,6.8
12684,tt0028212,en,Sabotage,6.514753,6.7
2761,tt0028231,en,Secret Agent,4.119907,6.7
8208,tt0025452,en,The Man Who Knew Too Much,7.294135,6.4
52907,tt0024747,en,Waltzes from Vienna,0.751957,4.8
15007,tt0023285,en,Number Seventeen,1.962002,5.3
36049,tt0023395,en,Rich and Strange,1.581063,5.5
52748,tt0022395,en,The Skin Game,1.775534,4.9
75793,tt0020852,en,Elstree Calling,1.453276,3.8
47695,tt0021015,en,Juno and the Paycock,1.783776,5.1
31930,tt0021165,en,Murder!,1.988389,6.3
20213,tt0020142,en,The Manxman,1.680545,5.4
543,tt0019702,en,Blackmail,3.956703,6.8
36054,tt0018756,en,Champagne,0.560815,5.6
143750,tt2140519,en,The Farmer's Wife,0.211754,10
52782,tt0017825,en,Downhill,1.646779,6.3
36055,tt0017843,en,Easy Virtue,0.957802,5.4
36056,tt0018328,en,The Ring,1.986461,6.1
2760,tt0017075,en,The Lodger: A Story of the London Fog,9.299853,7.2
64398,tt0016230,de,The Pleasure Garden,0.753073,5.7
10220,tt0128442,en,Rounders,8.783454,6.9
431,tt0123755,en,Cube,12.095263,6.9
31641,tt0118980,en,Digging to China,1.486062,6.5
223318,tt0165857,en,Let's Talk About Sex,0.028316,0
